BST Results
Date, Time, DS_name, num_DS, num_threads, thread_config, DS_config, duration, crossover,keyspace, Op0, Op1, TotalOps
2025-01-24, 18:37:14, bst, 1024, 20, regular, numa, 20, 0, 1600000, 42110596, 43649907, 85760503
2025-01-24, 18:39:13, bst, 1024, 20, regular, numa, 20, 20, 1600000, 46469756, 42418443, 88888199
2025-01-24, 18:41:13, bst, 1024, 20, regular, numa, 20, 100, 1600000, 40474392, 42913491, 83387883
2025-01-24, 18:43:12, bst, 1024, 20, regular, regular, 20, 0, 1600000, 24028967, 19508987, 43537954
2025-01-24, 18:45:02, bst, 1024, 20, regular, regular, 20, 20, 1600000, 16813436, 13758013, 30571449
2025-01-24, 18:46:51, bst, 1024, 20, regular, regular, 20, 100, 1600000, 20882334, 18201366, 39083700
2025-01-24, 18:48:41, bst, 1024, 20, split, numa, 20, 0, 1600000, 44042266, 43837927, 87880193
2025-01-24, 18:50:41, bst, 1024, 20, split, numa, 20, 20, 1600000, 43565309, 43977739, 87543048
2025-01-24, 18:52:40, bst, 1024, 20, split, numa, 20, 100, 1600000, 42866138, 43237172, 86103310
2025-01-24, 18:54:39, bst, 1024, 20, split, regular, 20, 0, 1600000, 30079722, 30798621, 60878343
2025-01-24, 18:56:28, bst, 1024, 20, split, regular, 20, 20, 1600000, 34145481, 32816352, 66961833
2025-01-24, 18:58:17, bst, 1024, 20, split, regular, 20, 100, 1600000, 26051221, 26590119, 52641340
2025-01-24, 19:00:06, bst, 1024, 40, numa, numa, 20, 0, 1600000, 51015672, 49971862, 100987534
2025-01-24, 19:02:06, bst, 1024, 40, numa, numa, 20, 20, 1600000, 51494311, 50838694, 102333005
2025-01-24, 19:04:06, bst, 1024, 40, numa, numa, 20, 100, 1600000, 44203106, 42196141, 86399247
2025-01-24, 19:06:06, bst, 1024, 40, numa, regular, 20, 0, 1600000, 22832019, 22470582, 45302601
2025-01-24, 19:07:55, bst, 1024, 40, numa, regular, 20, 20, 1600000, 23320800, 22787300, 46108100
2025-01-24, 19:09:45, bst, 1024, 40, numa, regular, 20, 100, 1600000, 24349027, 22148282, 46497309
2025-01-24, 19:11:34, bst, 1024, 40, regular, numa, 20, 0, 1600000, 46412874, 48171205, 94584079
2025-01-24, 19:13:34, bst, 1024, 40, regular, numa, 20, 20, 1600000, 43072987, 50245185, 93318172
2025-01-24, 19:15:33, bst, 1024, 40, regular, numa, 20, 100, 1600000, 44251863, 47887943, 92139806
2025-01-24, 19:17:32, bst, 1024, 40, regular, regular, 20, 0, 1600000, 31358959, 30999772, 62358731
2025-01-24, 19:19:21, bst, 1024, 40, regular, regular, 20, 20, 1600000, 32611077, 34669300, 67280377
2025-01-24, 19:21:10, bst, 1024, 40, regular, regular, 20, 100, 1600000, 25056481, 23128131, 48184612
2025-01-24, 19:23:00, bst, 1024, 40, split, numa, 20, 0, 1600000, 48307871, 45910097, 94217968
2025-01-24, 19:25:00, bst, 1024, 40, split, numa, 20, 20, 1600000, 46247553, 48909253, 95156806
2025-01-24, 19:26:59, bst, 1024, 40, split, numa, 20, 100, 1600000, 49122430, 43773713, 92896143
2025-01-24, 19:28:58, bst, 1024, 40, split, regular, 20, 0, 1600000, 26494501, 29945829, 56440330
2025-01-24, 19:30:47, bst, 1024, 40, split, regular, 20, 20, 1600000, 30778434, 33903798, 64682232
2025-01-24, 19:32:37, bst, 1024, 40, split, regular, 20, 100, 1600000, 25916931, 28843885, 54760816
















































































































































BST Results
Date, Time, DS_name, num_DS, num_threads, thread_config, DS_config, duration, crossover,keyspace, Op0, Op1, TotalOps
2025-01-26, 16:12:14, bst, 128, 20, numa, numa, 20, 0, 1600000, 45450922, 44917585, 90368507
2025-01-26, 16:12:47, bst, 128, 20, numa, numa, 20, 20, 1600000, 45110436, 45110776, 90221212
2025-01-26, 16:13:19, bst, 128, 20, numa, numa, 20, 100, 1600000, 40799364, 40776491, 81575855
2025-01-26, 16:13:52, bst, 128, 20, numa, regular, 20, 0, 1600000, 38571031, 39558558, 78129589
2025-01-26, 16:14:23, bst, 128, 20, numa, regular, 20, 20, 1600000, 38186460, 37625703, 75812163
2025-01-26, 16:14:54, bst, 128, 20, numa, regular, 20, 100, 1600000, 23683177, 23351619, 47034796
2025-01-26, 16:15:26, bst, 128, 20, regular, numa, 20, 0, 1600000, 39352238, 37692601, 77044839
2025-01-26, 16:15:58, bst, 128, 20, regular, numa, 20, 20, 1600000, 37913190, 38838009, 76751199
2025-01-26, 16:16:31, bst, 128, 20, regular, numa, 20, 100, 1600000, 35715331, 38007368, 73722699
2025-01-26, 16:17:03, bst, 128, 20, regular, regular, 20, 0, 1600000, 31365272, 30940135, 62305407
2025-01-26, 16:17:35, bst, 128, 20, regular, regular, 20, 20, 1600000, 34954548, 35810902, 70765450
2025-01-26, 16:18:06, bst, 128, 20, regular, regular, 20, 100, 1600000, 25920882, 23721596, 49642478
2025-01-26, 16:18:37, bst, 128, 20, split, numa, 20, 0, 1600000, 37197434, 38960652, 76158086
2025-01-26, 16:19:10, bst, 128, 20, split, numa, 20, 20, 1600000, 38105845, 38992577, 77098422
2025-01-26, 16:19:43, bst, 128, 20, split, numa, 20, 100, 1600000, 37374219, 38318150, 75692369
2025-01-26, 16:20:15, bst, 128, 20, split, regular, 20, 0, 1600000, 34575755, 34316061, 68891816
2025-01-26, 16:20:47, bst, 128, 20, split, regular, 20, 20, 1600000, 32741182, 32431929, 65173111
2025-01-26, 16:21:18, bst, 128, 20, split, regular, 20, 100, 1600000, 31672728, 30402228, 62074956
2025-01-26, 16:21:50, bst, 128, 40, numa, numa, 20, 0, 1600000, 42216823, 42198473, 84415296
2025-01-26, 16:22:22, bst, 128, 40, numa, numa, 20, 20, 1600000, 42590788, 42619496, 85210284
2025-01-26, 16:22:55, bst, 128, 40, numa, numa, 20, 100, 1600000, 36933054, 38051454, 74984508
2025-01-26, 16:23:28, bst, 128, 40, numa, regular, 20, 0, 1600000, 32405650, 32946044, 65351694
2025-01-26, 16:23:59, bst, 128, 40, numa, regular, 20, 20, 1600000, 32724903, 33011125, 65736028
2025-01-26, 16:24:31, bst, 128, 40, numa, regular, 20, 100, 1600000, 27913912, 27861930, 55775842
2025-01-26, 16:25:02, bst, 128, 40, regular, numa, 20, 0, 1600000, 39156483, 39100415, 78256898
2025-01-26, 16:25:35, bst, 128, 40, regular, numa, 20, 20, 1600000, 39124605, 38890886, 78015491
2025-01-26, 16:26:08, bst, 128, 40, regular, numa, 20, 100, 1600000, 36389244, 36437660, 72826904
2025-01-26, 16:26:40, bst, 128, 40, regular, regular, 20, 0, 1600000, 36298911, 34656034, 70954945
2025-01-26, 16:27:12, bst, 128, 40, regular, regular, 20, 20, 1600000, 32765143, 32098755, 64863898
2025-01-26, 16:27:43, bst, 128, 40, regular, regular, 20, 100, 1600000, 29488871, 28510187, 57999058
2025-01-26, 16:28:15, bst, 128, 40, split, numa, 20, 0, 1600000, 38064402, 36527509, 74591911
2025-01-26, 16:28:47, bst, 128, 40, split, numa, 20, 20, 1600000, 36024157, 38337890, 74362047
2025-01-26, 16:29:20, bst, 128, 40, split, numa, 20, 100, 1600000, 37342380, 36061932, 73404312
2025-01-26, 16:29:53, bst, 128, 40, split, regular, 20, 0, 1600000, 29456769, 28922538, 58379307
2025-01-26, 16:30:24, bst, 128, 40, split, regular, 20, 20, 1600000, 29777500, 29149814, 58927314
2025-01-26, 16:30:56, bst, 128, 40, split, regular, 20, 100, 1600000, 28988480, 28270671, 57259151
2025-01-26, 16:31:27, bst, 1024, 20, numa, numa, 20, 0, 1600000, 50460439, 50537739, 100998178
2025-01-26, 16:33:26, bst, 1024, 20, numa, numa, 20, 20, 1600000, 50315585, 50345085, 100660670
2025-01-26, 16:35:25, bst, 1024, 20, numa, numa, 20, 100, 1600000, 45026441, 45110752, 90137193
2025-01-26, 16:37:23, bst, 1024, 20, numa, regular, 20, 0, 1600000, 15733277, 16429611, 32162888
2025-01-26, 16:39:13, bst, 1024, 20, numa, regular, 20, 20, 1600000, 15793513, 15762015, 31555528
2025-01-26, 16:41:02, bst, 1024, 20, numa, regular, 20, 100, 1600000, 13761308, 14032349, 27793657
2025-01-26, 16:42:52, bst, 1024, 20, regular, numa, 20, 0, 1600000, 42139445, 42578495, 84717940
2025-01-26, 16:44:51, bst, 1024, 20, regular, numa, 20, 20, 1600000, 46896109, 43516220, 90412329
2025-01-26, 16:46:51, bst, 1024, 20, regular, numa, 20, 100, 1600000, 43397471, 43148885, 86546356
2025-01-26, 16:48:50, bst, 1024, 20, regular, regular, 20, 0, 1600000, 17225839, 14141279, 31367118
2025-01-26, 16:50:39, bst, 1024, 20, regular, regular, 20, 20, 1600000, 26187656, 23154764, 49342420
2025-01-26, 16:52:29, bst, 1024, 20, regular, regular, 20, 100, 1600000, 16917616, 14560525, 31478141
2025-01-26, 16:54:18, bst, 1024, 20, split, numa, 20, 0, 1600000, 43645610, 43517139, 87162749
2025-01-26, 16:56:18, bst, 1024, 20, split, numa, 20, 20, 1600000, 44035128, 43991309, 88026437
2025-01-26, 16:58:17, bst, 1024, 20, split, numa, 20, 100, 1600000, 43069889, 43024785, 86094674
2025-01-26, 17:00:16, bst, 1024, 20, split, regular, 20, 0, 1600000, 27911446, 29019280, 56930726
2025-01-26, 17:02:05, bst, 1024, 20, split, regular, 20, 20, 1600000, 21572640, 20883428, 42456068
2025-01-26, 17:03:54, bst, 1024, 20, split, regular, 20, 100, 1600000, 26048618, 26026969, 52075587
2025-01-26, 17:05:43, bst, 1024, 40, numa, numa, 20, 0, 1600000, 50932342, 50521423, 101453765
2025-01-26, 17:07:43, bst, 1024, 40, numa, numa, 20, 20, 1600000, 50320883, 50237668, 100558551
2025-01-26, 17:09:43, bst, 1024, 40, numa, numa, 20, 100, 1600000, 43214266, 43697603, 86911869
2025-01-26, 17:11:43, bst, 1024, 40, numa, regular, 20, 0, 1600000, 21976369, 22700797, 44677166
2025-01-26, 17:13:32, bst, 1024, 40, numa, regular, 20, 20, 1600000, 22665914, 23465187, 46131101
2025-01-26, 17:15:21, bst, 1024, 40, numa, regular, 20, 100, 1600000, 18524519, 18241155, 36765674
2025-01-26, 17:17:11, bst, 1024, 40, regular, numa, 20, 0, 1600000, 44855901, 46670266, 91526167
2025-01-26, 17:19:10, bst, 1024, 40, regular, numa, 20, 20, 1600000, 42536448, 46231422, 88767870
2025-01-26, 17:21:10, bst, 1024, 40, regular, numa, 20, 100, 1600000, 46233525, 48498962, 94732487
2025-01-26, 17:23:08, bst, 1024, 40, regular, regular, 20, 0, 1600000, 34927660, 32566902, 67494562
2025-01-26, 17:24:57, bst, 1024, 40, regular, regular, 20, 20, 1600000, 33559470, 31255721, 64815191
2025-01-26, 17:26:46, bst, 1024, 40, regular, regular, 20, 100, 1600000, 23029775, 21415029, 44444804
2025-01-26, 17:28:36, bst, 1024, 40, split, numa, 20, 0, 1600000, 44936849, 44504115, 89440964
2025-01-26, 17:30:35, bst, 1024, 40, split, numa, 20, 20, 1600000, 44538368, 47277511, 91815879
2025-01-26, 17:32:35, bst, 1024, 40, split, numa, 20, 100, 1600000, 44292642, 42316217, 86608859
2025-01-26, 17:34:34, bst, 1024, 40, split, regular, 20, 0, 1600000, 28570496, 27182140, 55752636
2025-01-26, 17:36:23, bst, 1024, 40, split, regular, 20, 20, 1600000, 27427143, 27453892, 54881035
2025-01-26, 17:38:12, bst, 1024, 40, split, regular, 20, 100, 1600000, 26893714, 26117600, 53011314
















































































































































BST Results
Date, Time, DS_name, num_DS, num_threads, thread_config, DS_config, duration, crossover,keyspace, Op0, Op1, TotalOps
BST Results
Date, Time, DS_name, num_DS, num_threads, thread_config, DS_config, duration, crossover,keyspace, Op0, Op1, TotalOps
BST Results
Date, Time, DS_name, num_DS, num_threads, thread_config, DS_config, duration, crossover,keyspace, Op0, Op1, TotalOps
BST Results
Date, Time, DS_name, num_DS, num_threads, thread_config, DS_config, duration, crossover,keyspace, Op0, Op1, TotalOps
2025-01-27, 16:12:18, bst, 128, 20, numa, numa, 20, 0, 1600000, crossover value from here is 100
BST Results
Date, Time, DS_name, num_DS, num_threads, thread_config, DS_config, duration, crossover,keyspace, Op0, Op1, TotalOps
2025-01-27, 16:46:26, bst, 128, 20, numa, numa, 20, 0, 1600000, 44552609, 46443189, 90995798
2025-01-27, 16:47:17, bst, 128, 20, numa, numa, 20, 20, 1600000, 44358964, 44953130, 89312094
2025-01-27, 16:48:07, bst, 128, 20, numa, numa, 20, 100, 1600000, 41527806, 40255951, 81783757
2025-01-27, 16:48:57, bst, 128, 20, numa, regular, 20, 0, 1600000, 39516808, 46059401, 85576209
2025-01-27, 16:49:44, bst, 128, 20, numa, regular, 20, 20, 1600000, 38855483, 45545928, 84401411
2025-01-27, 16:50:31, bst, 128, 20, numa, regular, 20, 100, 1600000, 26943936, 33034446, 59978382
2025-01-27, 16:51:18, bst, 128, 20, regular, numa, 20, 0, 1600000, 36878223, 38893194, 75771417
2025-01-27, 16:52:08, bst, 128, 20, regular, numa, 20, 20, 1600000, 39995447, 38612080, 78607527
2025-01-27, 16:52:59, bst, 128, 20, regular, numa, 20, 100, 1600000, 37614690, 38838381, 76453071
2025-01-27, 16:53:48, bst, 128, 20, regular, regular, 20, 0, 1600000, 31268018, 29611215, 60879233
2025-01-27, 16:54:35, bst, 128, 20, regular, regular, 20, 20, 1600000, 35854455, 40189357, 76043812
2025-01-27, 16:55:23, bst, 128, 20, regular, regular, 20, 100, 1600000, 38315388, 35073698, 73389086
2025-01-27, 16:56:10, bst, 128, 20, split, numa, 20, 0, 1600000, 38198252, 38210160, 76408412
2025-01-27, 16:57:00, bst, 128, 20, split, numa, 20, 20, 1600000, 38719845, 39179567, 77899412
2025-01-27, 16:57:50, bst, 128, 20, split, numa, 20, 100, 1600000, 38698775, 37290842, 75989617
2025-01-27, 16:58:41, bst, 128, 20, split, regular, 20, 0, 1600000, 38217660, 38750020, 76967680
2025-01-27, 16:59:28, bst, 128, 20, split, regular, 20, 20, 1600000, 35916323, 35250503, 71166826
2025-01-27, 17:00:15, bst, 128, 20, split, regular, 20, 100, 1600000, 32701336, 33982663, 66683999
2025-01-27, 17:01:02, bst, 128, 40, numa, numa, 20, 0, 1600000, 41862303, 41841889, 83704192
2025-01-27, 17:01:52, bst, 128, 40, numa, numa, 20, 20, 1600000, 41283060, 40292037, 81575097
2025-01-27, 17:02:43, bst, 128, 40, numa, numa, 20, 100, 1600000, 37698392, 36209571, 73907963
2025-01-27, 17:03:33, bst, 128, 40, numa, regular, 20, 0, 1600000, 35768327, 38906067, 74674394
2025-01-27, 17:04:20, bst, 128, 40, numa, regular, 20, 20, 1600000, 36634758, 39652104, 76286862
2025-01-27, 17:05:07, bst, 128, 40, numa, regular, 20, 100, 1600000, 31407774, 33027766, 64435540
2025-01-27, 17:05:55, bst, 128, 40, regular, numa, 20, 0, 1600000, 36676097, 37807343, 74483440
2025-01-27, 17:06:45, bst, 128, 40, regular, numa, 20, 20, 1600000, 33617535, 34683939, 68301474
2025-01-27, 17:07:35, bst, 128, 40, regular, numa, 20, 100, 1600000, 38686748, 35562631, 74249379
2025-01-27, 17:08:25, bst, 128, 40, regular, regular, 20, 0, 1600000, 37180453, 35104428, 72284881
2025-01-27, 17:09:12, bst, 128, 40, regular, regular, 20, 20, 1600000, 32816224, 36080979, 68897203
2025-01-27, 17:10:00, bst, 128, 40, regular, regular, 20, 100, 1600000, 32675674, 33600924, 66276598
2025-01-27, 17:10:47, bst, 128, 40, split, numa, 20, 0, 1600000, 38455347, 36673085, 75128432
2025-01-27, 17:11:38, bst, 128, 40, split, numa, 20, 20, 1600000, 37065392, 37158754, 74224146
2025-01-27, 17:12:28, bst, 128, 40, split, numa, 20, 100, 1600000, 35485585, 34400410, 69885995
2025-01-27, 17:13:18, bst, 128, 40, split, regular, 20, 0, 1600000, 38214097, 38810866, 77024963
2025-01-27, 17:14:05, bst, 128, 40, split, regular, 20, 20, 1600000, 38091311, 34073031, 72164342
2025-01-27, 17:14:52, bst, 128, 40, split, regular, 20, 100, 1600000, 37103927, 37150068, 74253995
2025-01-27, 17:15:40, bst, 1024, 20, numa, numa, 20, 0, 1600000, 49958507, 51150768, 101109275
2025-01-27, 17:19:59, bst, 1024, 20, numa, numa, 20, 20, 1600000, 49820608, 50991397, 100812005
2025-01-27, 17:24:18, bst, 1024, 20, numa, numa, 20, 100, 1600000, 44836399, 46500293, 91336692
2025-01-27, 17:28:38, bst, 1024, 20, numa, regular, 20, 0, 1600000, 42859236, 50300680, 93159916
2025-01-27, 17:32:30, bst, 1024, 20, numa, regular, 20, 20, 1600000, 42819344, 50097693, 92917037
2025-01-27, 17:36:23, bst, 1024, 20, numa, regular, 20, 100, 1600000, 34919493, 42725433, 77644926
2025-01-27, 17:40:17, bst, 1024, 20, regular, numa, 20, 0, 1600000, 46878176, 41247311, 88125487
2025-01-27, 17:44:37, bst, 1024, 20, regular, numa, 20, 20, 1600000, 44366627, 42633154, 86999781
2025-01-27, 17:48:56, bst, 1024, 20, regular, numa, 20, 100, 1600000, 43150575, 44604495, 87755070
2025-01-27, 17:53:16, bst, 1024, 20, regular, regular, 20, 0, 1600000, 36399802, 46197192, 82596994
2025-01-27, 17:57:09, bst, 1024, 20, regular, regular, 20, 20, 1600000, 35169943, 36311973, 71481916
2025-01-27, 18:01:03, bst, 1024, 20, regular, regular, 20, 100, 1600000, 33642831, 33334547, 66977378
2025-01-27, 18:04:57, bst, 1024, 20, split, numa, 20, 0, 1600000, 43939630, 44873166, 88812796
2025-01-27, 18:09:17, bst, 1024, 20, split, numa, 20, 20, 1600000, 44071671, 44793717, 88865388
2025-01-27, 18:13:37, bst, 1024, 20, split, numa, 20, 100, 1600000, 43804139, 45361440, 89165579
2025-01-27, 18:17:56, bst, 1024, 20, split, regular, 20, 0, 1600000, 42741247, 43039661, 85780908
2025-01-27, 18:21:49, bst, 1024, 20, split, regular, 20, 20, 1600000, 41925821, 42239774, 84165595
2025-01-27, 18:25:43, bst, 1024, 20, split, regular, 20, 100, 1600000, 42282312, 42407717, 84690029
2025-01-27, 18:29:42, bst, 1024, 40, numa, numa, 20, 0, 1600000, 53295286, 53735197, 107030483
2025-01-27, 18:34:08, bst, 1024, 40, numa, numa, 20, 20, 1600000, 53778453, 53727988, 107506441
2025-01-27, 18:38:35, bst, 1024, 40, numa, numa, 20, 100, 1600000, 44237054, 44357383, 88594437
2025-01-27, 18:42:56, bst, 1024, 40, numa, regular, 20, 0, 1600000, 47426480, 51089240, 98515720
2025-01-27, 18:46:52, bst, 1024, 40, numa, regular, 20, 20, 1600000, 44673628, 48654077, 93327705
2025-01-27, 18:50:47, bst, 1024, 40, numa, regular, 20, 100, 1600000, 38556308, 41771555, 80327863
2025-01-27, 18:54:43, bst, 1024, 40, regular, numa, 20, 0, 1600000, 47692130, 49885166, 97577296
2025-01-27, 18:59:04, bst, 1024, 40, regular, numa, 20, 20, 1600000, 46345583, 49500938, 95846521
2025-01-27, 19:03:25, bst, 1024, 40, regular, numa, 20, 100, 1600000, 45862546, 50044165, 95906711
2025-01-27, 19:07:46, bst, 1024, 40, regular, regular, 20, 0, 1600000, 29212069, 35632227, 64844296
2025-01-27, 19:11:39, bst, 1024, 40, regular, regular, 20, 20, 1600000, 37322565, 28840446, 66163011
2025-01-27, 19:15:34, bst, 1024, 40, regular, regular, 20, 100, 1600000, 36381778, 29693690, 66075468
2025-01-27, 19:19:30, bst, 1024, 40, split, numa, 20, 0, 1600000, 44876539, 46550194, 91426733
2025-01-27, 19:23:51, bst, 1024, 40, split, numa, 20, 20, 1600000, 46098802, 48461493, 94560295
2025-01-27, 19:28:11, bst, 1024, 40, split, numa, 20, 100, 1600000, 46269989, 42307527, 88577516
2025-01-27, 19:32:31, bst, 1024, 40, split, regular, 20, 0, 1600000, 42407398, 42415498, 84822896
2025-01-27, 19:36:26, bst, 1024, 40, split, regular, 20, 20, 1600000, 40013426, 40339604, 80353030
2025-01-27, 19:40:19, bst, 1024, 40, split, regular, 20, 100, 1600000, 39988887, 40521766, 80510653
















































































































































BST Results
Date, Time, DS_name, num_DS, num_threads, thread_config, DS_config, duration, crossover,keyspace, Op0, Op1, TotalOps
BST Results
Date, Time, DS_name, num_DS, num_threads, thread_config, DS_config, duration, crossover,keyspace, Op0, Op1, TotalOps
2025-01-28, 00:24:57, bst, 128, 20, numa, numa, 20, 0, 1600000, 45543434, 45360653, 90904087





BST Results
Date, Time, DS_name, num_DS, num_threads, thread_config, DS_config, duration, crossover,keyspace, Op0, Op1, TotalOps
2025-01-28, 00:27:14, bst, 128, 20, numa, numa, 20, 0, 1600000, 46099489, 45468058, 9156754769480004, 68846796, 13832680093061668, 92454970, 185516638116784197, 115913198, 232697395
2025-01-28, 00:29:23, bst, 128, 20, numa, numa, 20, 20, 1600000, 46250785, 45999100, 9224988569985922, 69408701, 13939462393541240, 92926055, 186467296117086142, 116811924, 233898067




BST Results
Date, Time, DS_name, num_DS, num_threads, thread_config, DS_config, duration, crossover,keyspace, Op0, Op1, TotalOps
2025-01-28, 00:34:32, bst, 128, 20, numa, numa, 20, 0, 1600000, 116033235, 114951516, 230984752
2025-01-28, 00:36:42, bst, 128, 20, numa, numa, 20, 20, 1600000, 115439573, 115299811, 230739384
2025-01-28, 00:38:51, bst, 128, 20, numa, numa, 20, 100, 1600000, 103197478, 106035391, 209232870






BST Results
BST Results
Date, Time, DS_name, num_DS, num_threads, thread_config, DS_config, duration, crossover,keyspace, Op0, Op1, TotalOps
BST Results
Date, Time, DS_name, num_DS, num_threads, thread_config, DS_config, duration, crossover,keyspace, Op0, Op1, TotalOps
BST Results
Date, Time, DS_name, num_DS, num_threads, thread_config, DS_config, duration, crossover,keyspace, Op0, Op1, TotalOps
BST Results
BST Results
Date, Time, DS_name, num_DS, num_threads, thread_config, DS_config, duration, crossover,keyspace, Op0, Op1, TotalOps
BST Results
Date, Time, DS_name, num_DS, num_threads, thread_config, DS_config, duration, crossover,keyspace, Op0, Op1, TotalOps
2025-01-28, 00:57:35, bst, 128, 20, numa, numa, 20, 0, 1600000, 115664164, 116100754, 231764919
2025-01-28, 00:59:45, bst, 128, 20, numa, numa, 20, 20, 1600000, 115660682, 116484369, 232145052
2025-01-28, 01:01:55, bst, 128, 20, numa, numa, 20, 100, 1600000, 105625890, 105653601, 211279491
2025-01-28, 01:04:05, bst, 128, 20, numa, regular, 20, 0, 1600000, 100036893, 102688041, 202724935
2025-01-28, 01:06:12, bst, 128, 20, numa, regular, 20, 20, 1600000, 92591739, 94074596, 186666336










BST Results
Date, Time, DS_name, num_DS, num_threads, thread_config, DS_config, duration, crossover,keyspace, Op0, Op1, TotalOps
2025-01-28, 01:09:16, bst, 128, 20, numa, numa, 20, 0, 1600000, 45301940, 45117687, 90419627


BST Results
Date, Time, DS_name, num_DS, num_threads, thread_config, DS_config, duration, crossover,keyspace, Op0, Op1, TotalOps
BST Results
Date, Time, DS_name, num_DS, num_threads, thread_config, DS_config, duration, crossover,keyspace, Op0, Op1, TotalOps
2025-01-28, 15:59:51, bst, 128, 20, numa, numa, 20, 0, 1600000, 68382646, 69381984, 137764631
2025-01-28, 16:00:56, bst, 128, 20, numa, numa, 20, 20, 1600000, 68385202, 69901446, 138286648
2025-01-28, 16:02:01, bst, 128, 20, numa, numa, 20, 100, 1600000, 62927031, 62214127, 125141159
2025-01-28, 16:03:06, bst, 128, 20, numa, regular, 20, 0, 1600000, 61096507, 62594783, 123691290
2025-01-28, 16:04:10, bst, 128, 20, numa, regular, 20, 20, 1600000, 61113663, 62043907, 123157570
2025-01-28, 16:05:13, bst, 128, 20, numa, regular, 20, 100, 1600000, 37399489, 38754042, 76153532
2025-01-28, 16:06:17, bst, 128, 20, regular, numa, 20, 0, 1600000, 58282488, 59148309, 117430798
2025-01-28, 16:07:22, bst, 128, 20, regular, numa, 20, 20, 1600000, 58689341, 60100350, 118789691
2025-01-28, 16:08:27, bst, 128, 20, regular, numa, 20, 100, 1600000, 57893456, 57422948, 115316405
2025-01-28, 16:09:32, bst, 128, 20, regular, regular, 20, 0, 1600000, 58799129, 58898838, 117697967
2025-01-28, 16:10:35, bst, 128, 20, regular, regular, 20, 20, 1600000, 42400803, 41358441, 83759245






















BST Results
Date, Time, DS_name, num_DS, num_threads, thread_config, DS_config, duration, crossover,keyspace, Op0, Op1, TotalOps
2025-01-28, 16:12:41, bst, 128, 20, numa, numa, 20, 0, 1600000, 45085322, 45249123, 90334445
2025-01-28, 16:13:13, bst, 128, 20, numa, numa, 20, 20, 1600000, 46068611, 46285648, 92354259
2025-01-28, 16:13:46, bst, 128, 20, numa, numa, 20, 100, 1600000, 40874580, 42844436, 83719016
2025-01-28, 16:14:19, bst, 128, 20, numa, regular, 20, 0, 1600000, 37371411, 37257925, 74629336
2025-01-28, 16:14:50, bst, 128, 20, numa, regular, 20, 20, 1600000, 34745906, 34831590, 69577496
2025-01-28, 16:15:22, bst, 128, 20, numa, regular, 20, 100, 1600000, 22645991, 22988573, 45634564
2025-01-28, 16:15:54, bst, 128, 20, regular, numa, 20, 0, 1600000, 41261673, 38293176, 79554849
2025-01-28, 16:16:27, bst, 128, 20, regular, numa, 20, 20, 1600000, 36473300, 39206748, 75680048
2025-01-28, 16:17:00, bst, 128, 20, regular, numa, 20, 100, 1600000, 38991758, 37886293, 76878051
2025-01-28, 16:17:32, bst, 128, 20, regular, regular, 20, 0, 1600000, 34659280, 38840463, 73499743
2025-01-28, 16:18:04, bst, 128, 20, regular, regular, 20, 20, 1600000, 28152027, 26521242, 54673269
2025-01-28, 16:18:36, bst, 128, 20, regular, regular, 20, 100, 1600000, 26595930, 23214234, 49810164
2025-01-28, 16:19:07, bst, 128, 20, split, numa, 20, 0, 1600000, 37291155, 39120155, 76411310
2025-01-28, 16:19:40, bst, 128, 20, split, numa, 20, 20, 1600000, 39357278, 39289879, 78647157
2025-01-28, 16:20:13, bst, 128, 20, split, numa, 20, 100, 1600000, 38529658, 37540162, 76069820
2025-01-28, 16:20:45, bst, 128, 20, split, regular, 20, 0, 1600000, 30747469, 30888711, 61636180
2025-01-28, 16:21:17, bst, 128, 20, split, regular, 20, 20, 1600000, 33813570, 33691027, 67504597
2025-01-28, 16:21:49, bst, 128, 20, split, regular, 20, 100, 1600000, 29717156, 30109889, 59827045




































BST Results
Date, Time, DS_name, num_DS, num_threads, thread_config, DS_config, duration, crossover,keyspace, Op0, Op1, TotalOps
2025-01-28, 16:22:54, bst, 128, 20, numa, numa, 20, 0, 1600000, 69690204, 68866951, 138557155
2025-01-28, 16:24:00, bst, 128, 20, numa, numa, 20, 20, 1600000, 68744593, 68832979, 137577573
2025-01-28, 16:25:05, bst, 128, 20, numa, numa, 20, 100, 1600000, 62514658, 62488910, 125003568
